rank,feature_id,benchmark,task_id,task_idx,source_text,tokens,filename,rms_normalized,transition,max_activation,position,position_percent,token_text,context,encoder_base_contribution,encoder_finetuned_contribution
15,12308,bigcodebench,BigCodeBench/7,7,deepseek_base,263,same_text__bigcodebench__task_0007__gen_00__BigCodeBench_7.npz,True,improvement,31.30938720703125,193,73.38403041825094,"
",))[0]\n\n    return top_product\n\n#test_task.py\nimport unittest\nfrom task import task_func\n\nclass TestTask(unittest.TestCase):\n    def test_task,13.869935989379883,17.449247360229492
16,12308,bigcodebench,BigCodeBench/733,733,deepseek_base,257,same_text__bigcodebench__task_0733__gen_00__BigCodeBench_733.npz,True,both_fail,31.3084716796875,138,53.69649805447471,"
",join(words)))\n\n    return count\n\n#test_task_func.py\nimport unittest\nfrom task_func import task_func\n\nclass TestTaskFunc(unittest.TestCase):\n    def,14.389461517333984,16.928815841674805
17,12308,bigcodebench,BigCodeBench/937,937,deepseek_base,258,same_text__bigcodebench__task_0937__gen_00__BigCodeBench_937.npz,True,improvement,31.268234252929688,114,44.18604651162791,"
",input_str)\n    return char_counts\n\n#test_task.py\nimport unittest\nfrom task import task_func\n\nclass TestTask(unittest.TestCase):\n    def test_task,14.192925453186035,17.0850772857666
18,12308,bigcodebench,BigCodeBench/801,801,deepseek_base,388,same_text__bigcodebench__task_0801__gen_00__BigCodeBench_801.npz,True,both_fail,31.17770767211914,222,57.21649484536083,"
",_common\n\n    return common_values\n\n#test_task_func.py\nimport unittest\nimport task_func\n\nclass TestTaskFunc(unittest.TestCase):\n    def test_task_,13.885403633117676,17.302082061767578
19,12308,bigcodebench,BigCodeBench/670,670,deepseek_base,286,same_text__bigcodebench__task_0670__gen_00__BigCodeBench_670.npz,True,both_fail,30.994388580322266,142,49.65034965034965,"
", substr\n\n    return max_substr\n\n#test_task_func.py\nimport unittest\nfrom task_func import task_func\n\nclass TestTaskFunc(unittest.TestCase):\n    def,14.389799118041992,16.61437225341797
20,12308,bigcodebench,BigCodeBench/23,23,deepseek_base,500,same_text__bigcodebench__task_0023__gen_00__BigCodeBench_23.npz,True,both_fail,30.973834991455078,168,33.6,"
",list[closest_index][0]\n\n#test_task_func.py\nimport unittest\nfrom task_func import task_func\n\nclass TestTaskFunc(unittest.TestCase):\n\n   ,13.847922325134277,17.13567543029785
21,12308,bigcodebench,BigCodeBench/275,275,deepseek_base,276,same_text__bigcodebench__task_0275__gen_00__BigCodeBench_275.npz,True,improvement,30.940418243408203,106,38.405797101449274,"
",", 2))\n\n    return pairs\n\n#test_task_func.py\nimport unittest\nfrom task_func import task_func\n\nclass TestTaskFunc(unittest.TestCase):\n    def",13.894266128540039,17.05591583251953
22,12308,bigcodebench,BigCodeBench/56,56,deepseek_base,442,same_text__bigcodebench__task_0056__gen_00__BigCodeBench_56.npz,True,both_fail,30.91031265258789,182,41.1764705882353,"
","['Score', 'Category'])\n\n    return df\n\n#test_task.py\nimport unittest\nimport pandas as pd\nfrom task import task_func\n\nclass TestTask(unittest.TestCase",13.67110538482666,17.24898910522461
23,12308,bigcodebench,BigCodeBench/634,634,deepseek_base,202,same_text__bigcodebench__task_0634__gen_00__BigCodeBench_634.npz,True,improvement,30.817142486572266,51,25.247524752475247,"
", return stats.mode(flat_list)\n\n#task_func_test.py\nimport unittest\nfrom task_func import task_func\n\n\nclass TestTaskFunc(unittest.TestCase):\n   ,13.932025909423828,16.894912719726562
24,12308,bigcodebench,BigCodeBench/905,905,deepseek_base,506,same_text__bigcodebench__task_0905__gen_00__BigCodeBench_905.npz,True,improvement,30.639896392822266,209,41.30434782608695,"
", list(reader)\n\n    return data\n\n#test_task_func.py\nimport unittest\nimport os\nimport shutil\nimport tempfile\nimport csv\nfrom task_func import task_func\n,13.522496223449707,17.127166748046875
25,12308,bigcodebench,BigCodeBench/339,339,deepseek_base,324,same_text__bigcodebench__task_0339__gen_00__BigCodeBench_339.npz,True,both_fail,30.469276428222656,214,66.04938271604938,"
","', '+')\n\n    return signature\n\n#test_task_func.py\nimport unittest\nfrom task_func import task_func\n\nclass TestTaskFunc(unittest.TestCase):\n    def",13.63058090209961,16.848468780517578
26,12308,bigcodebench,BigCodeBench/872,872,deepseek_base,257,same_text__bigcodebench__task_0872__gen_00__BigCodeBench_872.npz,True,both_fail,30.405658721923828,162,63.03501945525292,"
",nan)\n\n    return mean_values\n\n#test_task_func.py\nimport unittest\nimport task_func\n\nclass TestTaskFunc(unittest.TestCase):\n    def test_empty_,13.695265769958496,16.72018051147461
27,12308,bigcodebench,BigCodeBench/1121,1121,deepseek_base,406,same_text__bigcodebench__task_1121__gen_00__BigCodeBench_1121.npz,True,both_fail,30.370254516601562,326,80.29556650246306,"
", # Return the results dictionary\n    return results\n\n#test_task_func.py\nimport unittest\nimport task_func\n\nclass TestTaskFunc(unittest.TestCase):\n    def test_task_,13.7061185836792,16.673906326293945
28,12308,bigcodebench,BigCodeBench/841,841,deepseek_base,229,same_text__bigcodebench__task_0841__gen_00__BigCodeBench_841.npz,True,improvement,30.292407989501953,119,51.96506550218341,"
","Error, KeyError):\n        return {}\n\n#tests/test_task.py\nimport unittest\nfrom task import task_func\n\nclass TestTask(unittest.TestCase):\n    def test_valid",13.715490341186523,16.586688995361328
29,12308,bigcodebench,BigCodeBench/863,863,deepseek_base,495,same_text__bigcodebench__task_0863__gen_00__BigCodeBench_863.npz,True,improvement,30.287960052490234,108,21.818181818181817,"
",of_squares)\n    return sums\n\n#test_task_func.py\nimport unittest\nimport numpy as np\nfrom task_func import task_func\n\nclass TestTaskFunc(unittest,13.736027717590332,16.56169891357422
30,12308,bigcodebench,BigCodeBench/744,744,deepseek_base,483,same_text__bigcodebench__task_0744__gen_00__BigCodeBench_744.npz,True,both_fail,30.252967834472656,219,45.3416149068323,"
",requency'])\n\n    return df\n\n#tests/test_task_func.py\nimport unittest\nimport pandas as pd\nfrom task_func import task_func\n\n\nclass TestTaskFunc(un,13.49814224243164,16.76459312438965
31,12308,bigcodebench,BigCodeBench/847,847,deepseek_base,499,same_text__bigcodebench__task_0847__gen_00__BigCodeBench_847.npz,True,both_fail,30.21782684326172,271,54.30861723446894,"
",)\n    \n    return file_paths\n\n#test_task_func.py\nimport unittest\nimport os\nimport shutil\nfrom task_func import task_func\n\nclass TestTaskFunc(unitt,13.559152603149414,16.668466567993164
32,12308,bigcodebench,BigCodeBench/209,209,deepseek_base,509,same_text__bigcodebench__task_0209__gen_00__BigCodeBench_209.npz,True,both_fail,30.172292709350586,246,48.33005893909627,"
", Tuple'])\n    \n    return ax\n\n#test_task_func.py\nimport unittest\nimport numpy as np\nfrom task_func import task_func\n\nclass TestTaskFunc(unittest,13.740970611572266,16.441129684448242
33,12308,bigcodebench,BigCodeBench/845,845,deepseek_base,495,same_text__bigcodebench__task_0845__gen_00__BigCodeBench_845.npz,True,improvement,30.148662567138672,282,56.96969696969697,"
",", levenshtein_ratio\n\n#tests/test_task_func.py\nimport unittest\nfrom task_func import task_func\n\nclass TestTaskFunc(unittest.TestCase):\n    def",13.612771987915039,16.545679092407227
34,12308,bigcodebench,BigCodeBench/777,777,deepseek_base,494,same_text__bigcodebench__task_0777__gen_00__BigCodeBench_777.npz,True,both_fail,30.1042423248291,315,63.76518218623482,"
",_func('/tmp/my_data')\n\n#test_task_func.py\nimport unittest\nimport os\nimport shutil\nimport zipfile\nimport task_func\n\nclass TestTaskFunc(unitt,13.401039123535156,16.712968826293945
35,12308,bigcodebench,BigCodeBench/332,332,deepseek_base,262,same_text__bigcodebench__task_0332__gen_00__BigCodeBench_332.npz,True,both_fail,30.032678604125977,128,48.85496183206107,"
", dict(word_counts)\n\n#tests/test_task_func.py\nimport unittest\nfrom task_func import task_func\n\n\nclass TestTaskFunc(unittest.TestCase):\n   ,13.479052543640137,16.563417434692383
36,12308,bigcodebench,BigCodeBench/806,806,deepseek_base,249,same_text__bigcodebench__task_0806__gen_00__BigCodeBench_806.npz,True,both_fail,29.972993850708008,105,42.16867469879518,"
",))\n    return ngrams\n\n#tests/test_task_func.py\nimport unittest\nfrom task_func import task_func\n\nclass TestTaskFunc(unittest.TestCase):\n    def,13.520174026489258,16.462583541870117
37,12308,bigcodebench,BigCodeBench/1082,1082,deepseek_base,479,same_text__bigcodebench__task_1082__gen_00__BigCodeBench_1082.npz,True,both_fail,29.970565795898438,224,46.76409185803758,.,"data['Score_String'], data['Grade'])\n\n    return correlation\n\n#test_task_func.py\nimport unittest\nfrom task_func import task_func\n\n\nclass TestTaskFunc(un",13.537043571472168,16.443323135375977
38,12308,bigcodebench,BigCodeBench/1092,1092,deepseek_base,405,same_text__bigcodebench__task_1092__gen_00__BigCodeBench_1092.npz,True,both_fail,29.956130981445312,151,37.28395061728395,"
",.exceptions.RequestException:\n        return []\n\n#test_task.py\nimport unittest\nfrom task import task_func\n\n\nclass TestTaskFunc(unittest.TestCase):\n    def test,13.195096969604492,16.770809173583984
39,12308,bigcodebench,BigCodeBench/934,934,deepseek_base,244,same_text__bigcodebench__task_0934__gen_00__BigCodeBench_934.npz,True,both_fail,29.92017936706543,122,50.0,"
",.encode()).hexdigest()\n\n#tests/test_task_func.py\nimport unittest\nfrom task_func import task_func\n\nclass TestTaskFunc(unittest.TestCase):\n    def,13.686528205871582,16.243412017822266
40,12308,bigcodebench,BigCodeBench/270,270,deepseek_base,173,same_text__bigcodebench__task_0270__gen_00__BigCodeBench_270.npz,True,improvement,29.840471267700195,41,23.69942196531792,"
", return dict(Counter(words))\n\n#tests/test_task_func.py\nimport unittest\nfrom task_func import task_func\n\nclass TestTaskFunc(unittest.TestCase):\n    def,13.60759162902832,16.2426700592041
41,12308,bigcodebench,BigCodeBench/902,902,deepseek_base,391,same_text__bigcodebench__task_0902__gen_00__BigCodeBench_902.npz,True,both_fail,29.838476181030273,58,14.83375959079284,"
",(df[col])\n    return result\n\n#test_task_func.py\nimport unittest\nfrom task_func import task_func\n\nclass TestTaskFunc(unittest.TestCase):\n    def,13.480470657348633,16.36778450012207
42,12308,bigcodebench,BigCodeBench/172,172,deepseek_base,301,same_text__bigcodebench__task_0172__gen_00__BigCodeBench_172.npz,True,improvement,29.803321838378906,150,49.83388704318937,.,5:\n        return True\n    else:\n        return False\n\n#tests/test_task_func.py\nimport unittest\nfrom task_func import task_func\n\nclass TestTaskFunc(unitt,13.50975513458252,16.303333282470703
43,12308,bigcodebench,BigCodeBench/245,245,deepseek_base,374,same_text__bigcodebench__task_0245__gen_00__BigCodeBench_245.npz,True,both_fail,29.778099060058594,150,40.106951871657756,"
"," 'median': median, 'mode': mode}\n\n#test_task.py\nimport unittest\nimport task\n\nclass TestTask(unittest.TestCase):\n\n    def test_task_func(",13.709432601928711,16.078449249267578
44,12308,bigcodebench,BigCodeBench/668,668,deepseek_base,484,same_text__bigcodebench__task_0668__gen_00__BigCodeBench_668.npz,True,improvement,29.72760772705078,178,36.77685950413223,"
", an empty list\n    return []\n\n#tests/test_task_func.py\nimport unittest\nfrom task_func import task_func\n\nclass TestTaskFunc(unittest.TestCase):\n    def,13.749553680419922,15.987823486328125
45,12308,bigcodebench,BigCodeBench/817,817,deepseek_base,382,same_text__bigcodebench__task_0817__gen_00__BigCodeBench_817.npz,True,both_fail,29.69279670715332,217,56.80628272251309,"
",utdown()\n\n    return element_frequency\n\n#task_func_test.py\nimport unittest\nfrom task_func import task_func\nimport logging\n\nclass TestTaskFunc(unittest.TestCase):,13.10683822631836,16.595735549926758
46,12308,bigcodebench,BigCodeBench/849,849,deepseek_base,237,same_text__bigcodebench__task_0849__gen_00__BigCodeBench_849.npz,True,both_fail,29.602615356445312,131,55.27426160337553,"
",\n    return word_counts\n\n#tests/test_task_func.py\nimport unittest\nfrom task_func import task_func\n\nclass TestTaskFunc(unittest.TestCase):\n    def,13.323102951049805,16.28927993774414
47,12308,bigcodebench,BigCodeBench/457,457,deepseek_base,512,same_text__bigcodebench__task_0457__gen_00__BigCodeBench_457.npz,True,both_fail,29.576820373535156,181,35.3515625,"
",=0.8)\n    return ax\n\n#test_task_func.py\nimport unittest\nimport task_func\nimport pandas as pd\nimport numpy as np\n\nclass TestTaskFunc(,13.320905685424805,16.26569938659668
48,12308,bigcodebench,BigCodeBench/692,692,deepseek_base,452,same_text__bigcodebench__task_0692__gen_00__BigCodeBench_692.npz,True,improvement,29.50908851623535,47,10.398230088495575,"
",(math.sin)\n    return df\n\n#test_task_func.py\nimport unittest\nimport pandas as pd\nfrom task_func import task_func\n\nclass TestTaskFunc(unitt,13.296147346496582,16.222732543945312
49,12308,bigcodebench,BigCodeBench/823,823,deepseek_base,453,same_text__bigcodebench__task_0823__gen_00__BigCodeBench_823.npz,True,improvement,29.47974395751953,205,45.253863134657834,"
"," and standard deviation\n    return mean, std\n\n#task_func_test.py\nimport unittest\nimport task_func\n\n\nclass TestTaskFunc(unittest.TestCase):\n    def test_task",13.162618637084961,16.32689666748047
50,12308,bigcodebench,BigCodeBench/1115,1115,deepseek_base,301,same_text__bigcodebench__task_1115__gen_00__BigCodeBench_1115.npz,True,improvement,29.478870391845703,87,28.903654485049834,"
",(5)))\n    return emp_ids\n\n#test_task_func.py\nimport unittest\nimport random\nfrom task_func import task_func\n\nclass TestTaskFunc(unittest.TestCase):,13.886026382446289,15.602604866027832
51,12308,bigcodebench,BigCodeBench/98,98,deepseek_base,378,same_text__bigcodebench__task_0098__gen_00__BigCodeBench_98.npz,True,both_fail,29.458385467529297,160,42.32804232804233,"
",)\n\n    return sorted_chars\n\n#test_task_func.py\nimport unittest\nfrom task_func import task_func\n\nclass TestTaskFunc(unittest.TestCase):\n\n   ,13.425865173339844,16.042316436767578
52,12308,bigcodebench,BigCodeBench/687,687,deepseek_base,344,same_text__bigcodebench__task_0687__gen_00__BigCodeBench_687.npz,True,improvement,29.450300216674805,71,20.63953488372093,"
","    return mode_value, mode_count\n\n#test_task_func.py\nimport unittest\nimport numpy as np\nfrom task_func import task_func\n\nclass TestTaskFunc(unittest",13.339606285095215,16.12047004699707
53,12308,bigcodebench,BigCodeBench/412,412,deepseek_base,419,same_text__bigcodebench__task_0412__gen_00__BigCodeBench_412.npz,True,both_fail,29.449689865112305,117,27.9236276849642,"
", = normalized_value\n\n    return result\n\n#tests/test_task.py\nimport unittest\nimport os\nimport json\nimport base64\nimport unicodedata\nfrom task import task_func\n,12.953784942626953,16.505699157714844
54,12308,bigcodebench,BigCodeBench/686,686,deepseek_base,410,same_text__bigcodebench__task_0686__gen_00__BigCodeBench_686.npz,True,improvement,29.3842716217041,119,29.024390243902438,"
",1))\n\n    return one_hot\n\n#test_task_func.py\nimport unittest\nimport numpy as np\nfrom task_func import task_func\n\nclass TestTaskFunc(unittest,13.150352478027344,16.243690490722656
55,12308,bigcodebench,BigCodeBench/736,736,deepseek_base,197,same_text__bigcodebench__task_0736__gen_00__BigCodeBench_736.npz,True,improvement,29.35373878479004,73,37.055837563451774,"
",]\n    \n    return mode\n\n#tests/test_task_func.py\nimport unittest\nfrom task_func import task_func\n\nclass TestTaskFunc(unittest.TestCase):\n    def,13.617703437805176,15.74582576751709
56,12308,bigcodebench,BigCodeBench/567,567,deepseek_base,502,same_text__bigcodebench__task_0567__gen_00__BigCodeBench_567.npz,True,both_fail,29.334003448486328,197,39.243027888446214,"
", Return the Axes object\n    return ax\n\n#test_task_func.py\nimport unittest\nimport pandas as pd\nimport numpy as np\nimport matplotlib.pyplot as plt\n,13.075439453125,16.26835823059082
